# timestamp(s) tx ty tz qx qy qz qw
1520530435.50635 0.891114 -0.556097 1.236471 0.017074 -0.064306 -0.262192 0.962719 
1520530435.55635 0.867715 -0.489958 1.232810 0.017431 -0.061992 -0.321976 0.944555 
1520530435.60635 0.847711 -0.418931 1.230316 0.017258 -0.061940 -0.379584 0.922920 
1520530435.65635 0.832930 -0.344711 1.227012 0.018337 -0.064578 -0.434347 0.898241 
1520530435.70635 0.822307 -0.267428 1.224718 0.016741 -0.059801 -0.488957 0.870095 
1520530435.75635 0.817665 -0.189534 1.221576 0.015191 -0.058880 -0.539518 0.839775 
1520530435.80635 0.817169 -0.111134 1.218314 0.015790 -0.055761 -0.583990 0.809690 
1520530435.85635 0.822655 -0.033261 1.214074 0.021919 -0.058914 -0.626830 0.776616 
1520530435.90635 0.832163 0.043857 1.210773 0.028351 -0.058332 -0.666279 0.742877 
1520530435.95635 0.845978 0.120249 1.208088 0.033207 -0.057727 -0.707626 0.703441 
1520530436.00635 0.863992 0.193769 1.206233 0.034184 -0.058988 -0.746739 0.661614 
1520530436.05635 0.885661 0.263578 1.205769 0.031947 -0.060584 -0.785114 0.615552 
1520530436.10635 0.910291 0.327979 1.205706 0.029238 -0.064370 -0.822000 0.565082 
1520530436.15635 0.937564 0.386349 1.206502 0.027348 -0.066925 -0.855229 0.513182 
1520530436.20635 0.965335 0.437575 1.207766 -0.022572 0.067496 0.883423 -0.463140 
1520530436.25635 0.992377 0.481228 1.209163 -0.016799 0.066058 0.907415 -0.414672 
1520530436.30635 1.017629 0.517159 1.210122 -0.013020 0.066337 0.926169 -0.371000 
1520530436.35635 1.037917 0.545808 1.209581 -0.011867 0.069628 0.940900 -0.331238 
1520530436.40635 1.051501 0.568315 1.208779 -0.010089 0.071422 0.952483 -0.295927 
1520530436.45635 1.057368 0.585446 1.208024 -0.008935 0.072815 0.961405 -0.265176 
1520530436.50635 1.054508 0.598055 1.207521 -0.010661 0.072654 0.966699 -0.245154 
1520530436.55635 1.041742 0.607380 1.209186 -0.010038 0.071703 0.970216 -0.231167 
1520530436.60635 1.018600 0.613804 1.212575 -0.011744 0.065553 0.972608 -0.222708 
1520530436.65635 0.985844 0.617698 1.220013 -0.007853 0.057932 0.973408 -0.221493 
1520530436.70635 0.943478 0.618943 1.231825 -0.003872 0.045748 0.972442 -0.228580 
1520530436.75635 0.892317 0.617260 1.249116 -0.001398 0.025703 0.969898 -0.242146 
1520530436.80635 0.835408 0.611185 1.272980 0.001003 -0.000567 0.965171 -0.261618 
1520530436.85635 0.773816 0.600377 1.301508 0.002121 -0.034719 0.958148 -0.284152 
1520530436.90635 0.709507 0.583710 1.332285 -0.000564 -0.076414 0.947132 -0.311610 
1520530436.95635 0.643120 0.559193 1.361737 -0.004004 -0.120762 0.930502 -0.345783 
1520530437.00635 0.576184 0.525678 1.385758 -0.010129 -0.159531 0.906425 -0.390949 
1520530437.05635 0.509831 0.483311 1.400618 -0.019463 -0.186475 0.877272 -0.441861 
1520530437.10635 0.446359 0.432750 1.404144 -0.028946 -0.198500 0.842861 -0.499345 
1520530437.15635 0.387621 0.376174 1.396798 0.040994 0.201113 -0.804268 0.557697 
1520530437.20635 0.335879 0.313400 1.378037 0.055062 0.194891 -0.762071 0.615007 
1520530437.25635 0.294067 0.246123 1.349122 0.067485 0.178381 -0.715896 0.671654 
1520530437.30635 0.262286 0.178041 1.311164 0.083412 0.153598 -0.667117 0.724158 
1520530437.35635 0.240613 0.109889 1.266125 0.103929 0.124393 -0.616763 0.770278 
1520530437.40635 0.228707 0.044168 1.217144 0.130261 0.092080 -0.564505 0.809869 
1520530437.45635 0.226713 -0.018394 1.169640 0.155572 0.057231 -0.507585 0.845506 
1520530437.50635 0.233195 -0.076055 1.130083 0.170838 0.020477 -0.446507 0.878081 
1520530437.55635 0.246454 -0.126902 1.102227 0.177629 -0.010333 -0.381473 0.907094 
1520530437.60635 0.262540 -0.170424 1.087144 0.181364 -0.032301 -0.320648 0.929112 
1520530437.65635 0.278329 -0.207100 1.085370 0.181791 -0.052680 -0.263091 0.946023 
1520530437.70635 0.290245 -0.237235 1.096443 0.175141 -0.070003 -0.208690 0.959622 
1520530437.75635 0.298639 -0.260715 1.117776 0.165848 -0.085431 -0.154017 0.970296 
1520530437.80635 0.300431 -0.279135 1.147306 0.145417 -0.100712 -0.099971 0.979141 
1520530437.85635 0.294479 -0.293255 1.182127 0.115385 -0.115142 -0.046495 0.985529 
1520530437.90635 0.280692 -0.302916 1.218249 0.087602 -0.131281 -0.003302 0.987462 
1520530437.95635 0.258682 -0.310712 1.252222 0.062465 -0.148302 0.021031 0.986743 
1520530438.00635 0.226701 -0.318198 1.280903 0.035305 -0.165843 0.026606 0.985161 
1520530438.05635 0.186017 -0.325736 1.302404 0.008124 -0.184297 0.014624 0.982728 
1520530438.10635 0.137418 -0.332252 1.316398 -0.015976 -0.198995 -0.012500 0.979791 
1520530438.15635 0.082212 -0.337608 1.322560 -0.034349 -0.210996 -0.053726 0.975405 
1520530438.20635 0.022775 -0.341121 1.320749 -0.044789 -0.223023 -0.103422 0.968276 
1520530438.25635 -0.040234 -0.342176 1.312036 -0.046640 -0.231715 -0.158916 0.958581 
1520530438.30635 -0.104655 -0.339066 1.298271 -0.040033 -0.240474 -0.217805 0.945056 
1520530438.35635 -0.168026 -0.330767 1.281419 -0.026733 -0.251069 -0.275710 0.927488 
1520530438.40635 -0.229649 -0.317295 1.262651 -0.010203 -0.260593 -0.336659 0.904792 
1520530438.45635 -0.287837 -0.298823 1.241548 0.014365 -0.265565 -0.399687 0.877222 
1520530438.50635 -0.339824 -0.274696 1.220521 0.045693 -0.264702 -0.458243 0.847265 
1520530438.55635 -0.385346 -0.247004 1.200634 0.077452 -0.260109 -0.512503 0.814669 
1520530438.60635 -0.424845 -0.217406 1.183729 0.101178 -0.256103 -0.560961 0.780703 
1520530438.65635 -0.458392 -0.186782 1.170937 0.117798 -0.252976 -0.603989 0.746541 
1520530438.70635 -0.486763 -0.156781 1.163778 0.124305 -0.248379 -0.642099 0.714538 
1520530438.75635 -0.511920 -0.127772 1.160663 0.126141 -0.233293 -0.676473 0.687057 
1520530438.80635 -0.535621 -0.100405 1.160040 0.124582 -0.207035 -0.706662 0.665014 
1520530438.85635 -0.558019 -0.076312 1.160797 0.123667 -0.171017 -0.731352 0.648524 
1520530438.90635 -0.579794 -0.056523 1.162641 0.119486 -0.129706 -0.750813 0.636537 
1520530438.95635 -0.602035 -0.041263 1.165644 0.108720 -0.091670 -0.765416 0.627627 
1520530439.00635 -0.625024 -0.029053 1.169270 0.099597 -0.058522 -0.775900 0.620189 
1520530439.05635 -0.648913 -0.021464 1.172639 0.091097 -0.039172 -0.781248 0.616294 
1520530439.10635 -0.674369 -0.017452 1.176172 0.083539 -0.029591 -0.783943 0.614474 
1520530439.15635 -0.701550 -0.017993 1.180504 0.071711 -0.026772 -0.783260 0.616965 
1520530439.20635 -0.730042 -0.021810 1.185443 0.060576 -0.026411 -0.778835 0.623738 
1520530439.25635 -0.759375 -0.029164 1.190471 0.047760 -0.028997 -0.770937 0.634456 
1520530439.30635 -0.788331 -0.038445 1.194501 0.040094 -0.030078 -0.762251 0.645338 
1520530439.35635 -0.816525 -0.048613 1.197614 0.035315 -0.027695 -0.755080 0.654095 
1520530439.40635 -0.843519 -0.058162 1.199632 0.030750 -0.023045 -0.750727 0.659494 
1520530439.45635 -0.867895 -0.066438 1.200577 0.025838 -0.021838 -0.747256 0.663675 
1520530439.50635 -0.889749 -0.073638 1.201001 0.019809 -0.021711 -0.745514 0.665842 
1520530439.55635 -0.908568 -0.078820 1.200767 0.019392 -0.019300 -0.747427 0.663781 
1520530439.60635 -0.925090 -0.082724 1.199770 0.017452 -0.018206 -0.754776 0.655498 
1520530439.65635 -0.939472 -0.084843 1.197613 0.014888 -0.020291 -0.765768 0.642624 
1520530439.70635 -0.951516 -0.084663 1.194084 0.013207 -0.024677 -0.781100 0.623778 
1520530439.75635 -0.960769 -0.081595 1.189576 0.011323 -0.030727 -0.798059 0.601689 
1520530439.80635 -0.966188 -0.075538 1.184288 0.013592 -0.035418 -0.818347 0.573471 
1520530439.85635 -0.967557 -0.068726 1.179249 0.015981 -0.040601 -0.838386 0.543328 
1520530439.90635 -0.966158 -0.061508 1.175380 0.018724 -0.045097 -0.858875 0.509853 
1520530439.95635 -0.961651 -0.055614 1.172366 -0.021556 0.053056 0.878630 -0.474057 
1520530440.00635 -0.954648 -0.051469 1.171268 -0.020403 0.062124 0.896086 -0.439038 
1520530440.05635 -0.945205 -0.048349 1.171367 -0.016980 0.071543 0.909822 -0.408433 
1520530440.10635 -0.933511 -0.045256 1.172116 -0.013658 0.078453 0.921575 -0.379944 
1520530440.15635 -0.918975 -0.040759 1.173090 -0.012562 0.081864 0.932277 -0.352137 
1520530440.20635 -0.900213 -0.036496 1.174162 -0.011443 0.085189 0.943239 -0.320799 
1520530440.25635 -0.878353 -0.031806 1.175787 -0.009051 0.086756 0.952646 -0.291303 
1520530440.30635 -0.853037 -0.026465 1.177104 -0.005904 0.087676 0.960619 -0.263607 
1520530440.35635 -0.824765 -0.021040 1.178367 -0.005324 0.088666 0.968062 -0.234449 
1520530440.40635 -0.793623 -0.015481 1.180008 -0.006881 0.086670 0.974356 -0.207536 
1520530440.45635 -0.760349 -0.010962 1.181607 -0.006020 0.085800 0.980089 -0.178964 
1520530440.50635 -0.725674 -0.006646 1.182890 -0.003256 0.083141 0.985059 -0.150782 
1520530440.55635 -0.689682 -0.003634 1.183709 -0.001025 0.078174 0.989042 -0.125233 
1520530440.60635 -0.653134 -0.002284 1.183429 0.004767 0.079032 0.991849 -0.099829 
1520530440.65635 -0.615636 -0.002138 1.182511 0.010418 0.080413 0.993654 -0.077951 
1520530440.70635 -0.577410 -0.002882 1.180616 0.012829 0.082960 0.994828 -0.057192 
1520530440.75635 -0.538414 -0.004461 1.178783 0.015490 0.084148 0.995612 -0.037895 
1520530440.80635 -0.498772 -0.007381 1.176411 0.016444 0.086912 0.995849 -0.021472 
1520530440.85635 -0.458029 -0.010673 1.173094 0.017028 0.091500 0.995638 -0.006559 
1520530440.90635 -0.416489 -0.014245 1.169742 0.019173 0.094249 0.995309 0.010432 
1520530440.95635 -0.374356 -0.018561 1.165802 0.022079 0.097642 0.994605 0.027191 
1520530441.00635 -0.331908 -0.023047 1.161222 0.024777 0.102019 0.993248 0.049371 
1520530441.05635 -0.288606 -0.028521 1.156638 0.024083 0.107552 0.991183 0.073546 
1520530441.10635 -0.244865 -0.035086 1.153616 0.023797 0.112737 0.988114 0.101760 
1520530441.15635 -0.201459 -0.043532 1.152648 0.027652 0.117216 0.983872 0.132254 
1520530441.20635 -0.158335 -0.053365 1.152463 0.033809 0.121382 0.977886 0.166921 
1520530441.25635 -0.115893 -0.063852 1.152547 0.041487 0.122116 0.970429 0.204045 
1520530441.30635 -0.074490 -0.074569 1.152758 0.050182 0.117072 0.961291 0.244328 
1520530441.35635 -0.033976 -0.086254 1.153226 0.055681 0.111766 0.950377 0.284941 
1520530441.40635 0.004956 -0.099578 1.153779 0.061581 0.106122 0.936530 0.328416 
1520530441.45635 0.042631 -0.113442 1.155157 0.064737 0.099953 0.921270 0.370242 
1520530441.50635 0.078820 -0.127276 1.157033 0.065108 0.094729 0.904611 0.410446 
1520530441.55635 0.113358 -0.139713 1.160230 0.062832 0.088515 0.888654 0.445545 
1520530441.60635 0.146149 -0.149816 1.164433 0.057616 0.083977 0.873152 0.476691 
1520530441.65635 0.177664 -0.155479 1.170926 0.047581 0.076734 0.858949 0.504039 
1520530441.70635 0.207967 -0.156098 1.180187 0.035161 0.066454 0.847044 0.526179 
1520530441.75635 0.236792 -0.150704 1.193380 0.020404 0.054320 0.837783 0.542912 
1520530441.80635 0.263685 -0.139053 1.210055 0.004166 0.040860 0.831912 0.553386 
1520530441.85635 0.287976 -0.121008 1.228937 -0.014691 0.029462 0.830757 0.555660 
1520530441.90635 0.309744 -0.096578 1.248886 -0.035390 0.018804 0.832511 0.552557 
1520530441.95635 0.328380 -0.066774 1.269143 -0.057985 0.008291 0.836596 0.544679 
1520530442.00635 0.344041 -0.032930 1.288717 -0.081431 -0.003642 0.842930 0.531813 
1520530442.05635 0.355925 0.004616 1.304881 -0.096419 -0.015349 0.851846 0.514612 
1520530442.10635 0.363611 0.043285 1.316993 -0.107036 -0.021993 0.863074 0.493115 
1520530442.15635 0.365879 0.083162 1.324154 -0.114622 -0.026153 0.876274 0.467249 
1520530442.20635 0.362305 0.123893 1.325280 -0.118264 -0.026339 0.891180 0.437170 
1520530442.25635 0.353133 0.164574 1.320329 -0.121401 -0.021744 0.907551 0.401424 
1520530442.30635 0.337784 0.204463 1.308694 -0.118737 -0.010974 0.924113 0.363036 
1520530442.35635 0.316525 0.242135 1.291520 -0.111960 0.006811 0.940777 0.319934 
1520530442.40635 0.289769 0.277047 1.270379 -0.100416 0.026230 0.956473 0.272741 
1520530442.45635 0.258557 0.306525 1.246311 -0.091298 0.050762 0.969685 0.220905 
1520530442.50635 0.222725 0.329739 1.220437 -0.080328 0.077759 0.980119 0.163912 
1520530442.55635 0.183580 0.346646 1.194036 -0.071530 0.106476 0.986008 0.106468 
1520530442.60635 0.142538 0.356624 1.168970 -0.064601 0.131370 0.988182 0.045448 
1520530442.65635 0.101687 0.360343 1.147031 -0.060452 0.152762 0.986328 -0.012876 
1520530442.70635 0.062213 0.359324 1.130748 -0.055501 0.167964 0.981649 -0.071218 
1520530442.75635 0.026187 0.354068 1.119772 -0.048344 0.182063 0.973812 -0.127302 
1520530442.80635 -0.005224 0.346406 1.115219 -0.039247 0.194947 0.963470 -0.179389 
1520530442.85635 -0.030847 0.337639 1.117112 -0.030851 0.204903 0.951274 -0.228343 
1520530442.90635 -0.049581 0.328533 1.125672 -0.023976 0.209543 0.938189 -0.274442 
1520530442.95635 -0.061377 0.320830 1.141173 -0.015111 0.204181 0.926268 -0.316400 
1520530443.00635 -0.066002 0.314916 1.163103 -0.003552 0.187968 0.916841 -0.352219 
1520530443.05635 -0.064461 0.311680 1.189721 0.013135 0.166811 0.908471 -0.382990 
1520530443.10635 -0.058217 0.311535 1.217801 0.031398 0.148539 0.899743 -0.409162 
1520530443.15635 -0.046798 0.314910 1.246763 0.048815 0.131200 0.892153 -0.429495 
1520530443.20635 -0.031317 0.321802 1.275470 0.069998 0.117540 0.884978 -0.445083 
1520530443.25635 -0.012631 0.331605 1.302018 0.091356 0.109417 0.878534 -0.455916 
1520530443.30635 0.009129 0.343710 1.325100 0.108833 0.108650 0.873436 -0.462017 
1520530443.35635 0.033180 0.357768 1.344147 0.122341 0.109274 0.871753 -0.461670 
1520530443.40635 0.058923 0.373468 1.358768 0.133967 0.108395 0.873122 -0.456027 
1520530443.45635 0.086227 0.389969 1.368354 0.143227 0.106548 0.878116 -0.443899 
1520530443.50635 0.115535 0.407590 1.372507 0.148917 0.101600 0.887181 -0.424748 
1520530443.55635 0.146296 0.424858 1.370169 0.151357 0.096523 0.899383 -0.398602 
1520530443.60635 0.179026 0.440327 1.361032 0.149976 0.097780 0.911719 -0.369750 
1520530443.65635 0.213831 0.453082 1.346902 0.148815 0.103955 0.922237 -0.341360 
1520530443.70635 0.251367 0.461816 1.328821 0.147829 0.114043 0.931660 -0.311690 
1520530443.75635 0.291681 0.466125 1.308327 0.142032 0.126140 0.940226 -0.282651 
1520530443.80635 0.335305 0.466642 1.286354 0.132797 0.134143 0.949436 -0.250881 
1520530443.85635 0.381178 0.463583 1.263288 0.121072 0.136568 0.958189 -0.220372 
1520530443.90635 0.429425 0.456622 1.239183 0.107404 0.137707 0.966262 -0.189314 
1520530443.95635 0.480045 0.445349 1.214798 0.095261 0.143189 0.972339 -0.158048 
1520530444.00635 0.533377 0.429555 1.189438 0.083904 0.156004 0.976262 -0.124641 
1520530444.05635 0.588964 0.409376 1.164190 0.074815 0.174323 0.977664 -0.090485 
1520530444.10635 0.647168 0.387165 1.140117 0.063470 0.192240 0.977731 -0.055285 
1520530444.15635 0.706615 0.362700 1.117286 0.051537 0.212298 0.975686 -0.017593 
1520530444.20635 0.767708 0.336553 1.097476 0.042892 0.230081 0.971978 0.021933 
1520530444.25635 0.828744 0.308622 1.079844 0.038464 0.245377 0.966630 0.062742 
1520530444.30635 0.889381 0.278605 1.066256 0.038051 0.256757 0.960278 0.102443 
1520530444.35635 0.949309 0.246073 1.055346 0.037996 0.269619 0.951263 0.144775 
1520530444.40635 1.008974 0.211856 1.047979 0.036951 0.281238 0.940320 0.187986 
1520530444.45635 1.067914 0.176897 1.044500 0.036429 0.287176 0.929369 0.229076 
1520530444.50635 1.125800 0.142153 1.045075 0.036299 0.285578 0.919413 0.267970 
1520530444.55635 1.182007 0.107505 1.048469 0.038428 0.281611 0.910114 0.301514 
1520530444.60635 1.236466 0.074607 1.054952 0.042194 0.274624 0.901491 0.331835 
1520530444.65635 1.289076 0.043142 1.063962 0.045636 0.275405 0.891646 0.356423 
1520530444.70635 1.341080 0.014951 1.076786 0.045763 0.275007 0.883413 0.376640 
1520530444.75635 1.390947 -0.009301 1.095299 0.037735 0.266907 0.880559 0.389811 
1520530444.80635 1.437788 -0.028719 1.121604 0.024871 0.245859 0.882213 0.400792 
1520530444.85635 1.479748 -0.042985 1.155034 0.004508 0.216360 0.887150 0.407595 
1520530444.90635 1.515055 -0.052263 1.193481 -0.020848 0.183769 0.894196 0.407685 
1520530444.95635 1.541809 -0.055285 1.234623 -0.045248 0.147043 0.903884 0.399156 
1520530445.00635 1.559179 -0.053077 1.276220 -0.069493 0.109355 0.915474 0.380946 
1520530445.05635 1.565306 -0.046818 1.317147 -0.092089 0.073721 0.926818 0.356502 
1520530445.10635 1.559210 -0.038033 1.355644 -0.108925 0.035977 0.938100 0.326817 
1520530445.15635 1.541056 -0.028829 1.388073 -0.121994 0.001120 0.948953 0.290869 
1520530445.20635 1.512400 -0.018165 1.412450 -0.130710 -0.030395 0.959582 0.247373 
1520530445.25635 1.476470 -0.007118 1.427781 -0.136584 -0.054925 0.967972 0.203368 
1520530445.30635 1.432851 0.002272 1.432130 -0.141467 -0.064797 0.975188 0.157472 
1520530445.35635 1.381417 0.009029 1.426660 -0.144942 -0.066292 0.981208 0.108755 
1520530445.40635 1.324091 0.011336 1.410528 -0.146449 -0.059451 0.985697 0.058478 
1520530445.45635 1.260581 0.006294 1.383925 -0.141482 -0.045731 0.988884 0.000157 
1520530445.50635 1.192018 -0.007820 1.348894 -0.129468 -0.024395 0.989534 -0.058871 
1520530445.55635 1.120398 -0.031384 1.308162 -0.117906 0.002363 0.986642 -0.112380 
1520530445.60635 1.045837 -0.066906 1.262470 -0.109457 0.042157 0.978903 -0.167304 
1520530445.65635 0.969882 -0.114779 1.214830 -0.108252 0.082904 0.963904 -0.228687 
1520530445.70635 0.895706 -0.173620 1.168229 -0.105354 0.126609 0.942250 -0.291610 
1520530445.75635 0.824490 -0.242299 1.125729 -0.101565 0.172575 0.917176 -0.344515 
1520530445.80635 0.759475 -0.316304 1.090846 -0.097273 0.205440 0.885535 -0.405167 
1520530445.85635 0.700464 -0.392634 1.064965 -0.095883 0.234295 0.853588 -0.455301 
1520530445.90635 0.648329 -0.466673 1.049538 -0.100581 0.257105 0.821016 -0.499713 
1520530445.95635 0.601718 -0.536303 1.045568 0.093036 -0.269103 -0.789433 0.543804 
1520530446.00635 0.560652 -0.596995 1.053893 0.090532 -0.269919 -0.758851 0.585741 
1520530446.05635 0.525640 -0.650023 1.070467 0.081671 -0.271874 -0.732886 0.618298 
1520530446.10635 0.491615 -0.692546 1.095515 0.064207 -0.258339 -0.713494 0.648124 
1520530446.15635 0.459032 -0.724795 1.125879 0.044472 -0.236549 -0.698399 0.674022 
1520530446.20635 0.428277 -0.747756 1.158551 0.023037 -0.214099 -0.684962 0.696031 
1520530446.25635 0.398767 -0.761397 1.192718 -0.001902 -0.185637 -0.676824 0.712352 
1520530446.30635 0.370214 -0.766067 1.226435 -0.027822 -0.154789 -0.674051 0.721749 
1520530446.35635 0.342983 -0.761209 1.258920 -0.052108 -0.123887 -0.675294 0.725200 
1520530446.40635 0.316248 -0.748228 1.288693 -0.076714 -0.094743 -0.680041 0.722968 
1520530446.45635 0.291143 -0.727981 1.314565 -0.097916 -0.072292 -0.686104 0.717250 
1520530446.50635 0.267955 -0.701375 1.335382 -0.115796 -0.058016 -0.693563 0.708658 
1520530446.55635 0.245727 -0.667966 1.351280 -0.132968 -0.043512 -0.704010 0.696273 
1520530446.60635 0.224344 -0.628363 1.361918 -0.143269 -0.032206 -0.720380 0.677857 
1520530446.65635 0.204189 -0.584658 1.367161 -0.146301 -0.024791 -0.740461 0.655515 
1520530446.70635 0.186141 -0.537820 1.368071 -0.146912 -0.018063 -0.761721 0.630771 
1520530446.75635 0.170909 -0.489984 1.364236 -0.147860 -0.012128 -0.782197 0.605111 
1520530446.80635 0.159712 -0.443840 1.355701 -0.145974 -0.010110 -0.799703 0.582292 
1520530446.85635 0.151614 -0.397450 1.343401 -0.141020 -0.005671 -0.817254 0.558727 
1520530446.90635 0.148218 -0.354183 1.327691 -0.133680 -0.008288 -0.838099 0.528821 
1520530446.95635 0.149238 -0.312711 1.310283 0.124560 0.014690 0.860458 -0.493843 
1520530447.00635 0.154112 -0.273488 1.290082 0.113647 0.026485 0.880654 -0.459164 
1520530447.05635 0.161692 -0.236378 1.267904 0.102013 0.039608 0.898811 -0.424456 
1520530447.10635 0.171626 -0.202506 1.243228 0.087490 0.056015 0.914330 -0.391418 
1520530447.15635 0.183589 -0.171599 1.218064 0.072842 0.072213 0.928030 -0.358105 
1520530447.20635 0.197139 -0.143200 1.193716 0.056871 0.083097 0.941109 -0.322762 
1520530447.25635 0.211412 -0.117946 1.171905 0.042951 0.088828 0.953102 -0.286114 
1520530447.30635 0.225680 -0.095679 1.154145 0.032632 0.092050 0.963267 -0.250159 
1520530447.35635 0.239092 -0.076272 1.141337 0.026302 0.092731 0.971575 -0.216221 
1520530447.40635 0.250430 -0.059486 1.133774 0.021968 0.094454 0.977856 -0.185455 
1520530447.45635 0.257546 -0.045034 1.130338 0.019438 0.100827 0.982003 -0.158512 
1520530447.50635 0.260407 -0.032357 1.131939 0.018720 0.104491 0.985586 -0.131726 
